year,cement_co2,co2,coal_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2
1912-03-01,0.18133333333333332,3280.5924999999997,3088.6283333333336,256.3095555555556,28.528833333333335,4245.456166666667,160.89499999999998,2.3593333333333333
1912-04-01,0.1835,3303.11975,3108.9725,256.3095555555556,28.63575,4244.28575,162.963,2.3655
1912-05-01,0.18566666666666667,3325.647,3129.3166666666666,256.3095555555556,28.74266666666667,4243.115333333333,165.03099999999998,2.3716666666666666
1912-06-01,0.18783333333333332,3348.17425,3149.6608333333334,256.3095555555556,28.849583333333335,4241.944916666666,167.099,2.3778333333333332
1912-07-01,0.19,3370.7015,3170.005,256.3095555555556,28.9565,4240.7744999999995,169.16699999999997,2.384
1912-08-01,0.19216666666666668,3393.2287499999998,3190.349166666667,256.3095555555556,29.063416666666665,4239.604083333334,171.23499999999999,2.3901666666666666
1912-09-01,0.19433333333333333,3415.756,3210.6933333333336,256.3095555555556,29.170333333333332,4238.433666666667,173.303,2.396333333333333
1912-10-01,0.1965,3438.28325,3231.0375000000004,256.3095555555556,29.27725,4237.26325,175.37099999999998,2.4025
1912-11-01,0.19866666666666669,3460.8104999999996,3251.3816666666667,256.3095555555556,29.384166666666665,4236.092833333334,177.439,2.4086666666666665
1912-12-01,0.20083333333333334,3483.3377499999997,3271.7258333333334,256.3095555555556,29.491083333333332,4234.922416666667,179.50699999999998,2.414833333333333
1913-01-01,0.203,3505.865,3292.07,256.3095555555556,29.598,4233.752,181.575,2.421
1913-02-01,0.19833333333333333,3478.70225,3264.54525,256.3095555555556,29.642833333333332,4233.232916666667,181.909,2.40875
1913-03-01,0.19366666666666668,3451.5395,3237.0205,256.3095555555556,29.687666666666665,4232.713833333333,182.243,2.3964999999999996
1913-04-01,0.189,3424.37675,3209.49575,256.3095555555556,29.732499999999998,4232.194750000001,182.577,2.3842499999999998
1913-05-01,0.18433333333333335,3397.214,3181.971,256.3095555555556,29.77733333333333,4231.675666666667,182.911,2.372
1913-06-01,0.17966666666666667,3370.05125,3154.44625,256.3095555555556,29.822166666666664,4231.156583333333,183.245,2.35975
1913-07-01,0.175,3342.8885,3126.9215000000004,256.3095555555556,29.866999999999997,4230.637500000001,183.579,2.3475
1913-08-01,0.17033333333333334,3315.7257499999996,3099.3967500000003,256.3095555555556,29.911833333333334,4230.118416666667,183.91299999999998,2.33525
1913-09-01,0.16566666666666666,3288.5629999999996,3071.8720000000003,256.3095555555556,29.956666666666667,4229.599333333334,184.24699999999999,2.323
1913-10-01,0.161,3261.4002499999997,3044.3472500000003,256.3095555555556,30.0015,4229.08025,184.581,2.31075
1913-11-01,0.15633333333333332,3234.2374999999997,3016.8225,256.3095555555556,30.046333333333333,4228.561166666666,184.915,2.2984999999999998
1913-12-01,0.15166666666666667,3207.0747499999998,2989.29775,256.3095555555556,30.091166666666666,4228.042083333334,185.249,2.28625
1914-01-01,0.147,3179.912,2961.773,256.3095555555556,30.136,4227.523,185.583,2.274
1914-02-01,0.14808333333333332,3176.1175,2956.8608333333336,256.3095555555556,30.280166666666666,4223.8386666666665,186.54308333333333,2.28625
1914-03-01,0.14916666666666667,3172.323,2951.9486666666667,256.3095555555556,30.424333333333333,4220.154333333334,187.50316666666666,2.2984999999999998
1914-04-01,0.15025,3168.5285,2947.0365,256.3095555555556,30.5685,4216.47,188.46325000000002,2.31075
1914-05-01,0.15133333333333332,3164.734,2942.1243333333337,256.3095555555556,30.712666666666667,4212.785666666667,189.42333333333335,2.323
1914-06-01,0.15241666666666667,3160.9395,2937.2121666666667,256.3095555555556,30.856833333333334,4209.101333333333,190.38341666666668,2.33525
1914-07-01,0.1535,3157.145,2932.3,256.3095555555556,31.000999999999998,4205.4169999999995,191.3435,2.3475
1914-08-01,0.15458333333333332,3153.3505,2927.3878333333337,256.3095555555556,31.145166666666665,4201.732666666667,192.30358333333334,2.35975
1914-09-01,0.15566666666666668,3149.556,2922.4756666666667,256.3095555555556,31.28933333333333,4198.048333333333,193.26366666666667,2.372
1914-10-01,0.15675,3145.7615,2917.5635,256.3095555555556,31.4335,4194.364,194.22375,2.3842499999999998
1914-11-01,0.15783333333333333,3141.967,2912.6513333333337,256.3095555555556,31.577666666666666,4190.679666666667,195.18383333333335,2.3964999999999996
1914-12-01,0.15891666666666668,3138.1725,2907.7391666666667,256.3095555555556,31.721833333333333,4186.995333333333,196.14391666666668,2.40875
1915-01-01,0.16,3134.378,2902.827,256.3095555555556,31.866,4183.311,197.104,2.421
1915-02-01,0.16175,3155.28625,2921.7058333333334,256.3095555555556,32.40858333333333,4178.83275,198.56466666666668,2.4454166666666666
1915-03-01,0.1635,3176.1945,2940.5846666666666,256.3095555555556,32.951166666666666,4174.3544999999995,200.02533333333335,2.4698333333333333
1915-04-01,0.16525,3197.10275,2959.4635000000003,256.3095555555556,33.49375,4169.876249999999,201.48600000000002,2.49425
1915-05-01,0.167,3218.011,2978.3423333333335,256.3095555555556,34.03633333333333,4165.398,202.9466666666667,2.5186666666666664
1915-06-01,0.16875,3238.91925,2997.2211666666667,256.3095555555556,34.578916666666665,4160.91975,204.40733333333336,2.543083333333333
1915-07-01,0.17049999999999998,3259.8275000000003,3016.1000000000004,256.3095555555556,35.1215,4156.4415,205.868,2.5675
1915-08-01,0.17225,3280.7357500000003,3034.9788333333336,256.3095555555556,35.66408333333334,4151.96325,207.32866666666666,2.5919166666666666
1915-09-01,0.174,3301.6440000000002,3053.857666666667,256.3095555555556,36.20666666666667,4147.485,208.78933333333333,2.6163333333333334
1915-10-01,0.17575,3322.55225,3072.7365,256.3095555555556,36.74925,4143.0067500000005,210.25,2.6407499999999997
1915-11-01,0.1775,3343.4605,3091.615333333333,256.3095555555556,37.29183333333334,4138.5285,211.71066666666667,2.6651666666666665
1915-12-01,0.17925,3364.36875,3110.494166666667,256.3095555555556,37.83441666666667,4134.05025,213.17133333333334,2.689583333333333
1916-01-01,0.181,3385.277,3129.373,256.3095555555556,38.377,4129.572,214.632,2.714
1916-02-01,0.17825,3398.1583333333333,3140.083,256.3095555555556,38.55466666666667,4129.6025,216.64666666666668,2.695666666666667
1916-03-01,0.1755,3411.0396666666666,3150.793,256.3095555555556,38.73233333333334,4129.633,218.66133333333335,2.6773333333333333
1916-04-01,0.17275,3423.9210000000003,3161.503,256.3095555555556,38.910000000000004,4129.663500000001,220.676,2.659
1916-05-01,0.16999999999999998,3436.8023333333335,3172.213,256.3095555555556,39.08766666666667,4129.694,222.69066666666666,2.6406666666666667
1916-06-01,0.16724999999999998,3449.683666666667,3182.9230000000002,256.3095555555556,39.26533333333334,4129.7245,224.70533333333333,2.6223333333333336
1916-07-01,0.16449999999999998,3462.565,3193.633,256.3095555555556,39.443,4129.755,226.72,2.604
1916-08-01,0.16175,3475.4463333333333,3204.343,256.3095555555556,39.620666666666665,4129.7855,228.73466666666667,2.5856666666666666
1916-09-01,0.159,3488.3276666666666,3215.053,256.3095555555556,39.79833333333333,4129.816,230.74933333333334,2.5673333333333335
1916-10-01,0.15625,3501.209,3225.763,256.3095555555556,39.976,4129.8465,232.764,2.5490000000000004
1916-11-01,0.1535,3514.0903333333335,3236.473,256.3095555555556,40.153666666666666,4129.877,234.77866666666665,2.530666666666667
1916-12-01,0.15075,3526.971666666667,3247.183,256.3095555555556,40.33133333333333,4129.9075,236.79333333333332,2.5123333333333333
1917-01-01,0.148,3539.853,3257.893,256.3095555555556,40.509,4129.938,238.808,2.494
1917-02-01,0.14566666666666667,3535.93525,3253.857666666667,256.3095555555556,40.1765,4131.597,239.29108333333332,2.463416666666667
1917-03-01,0.1433333333333333,3532.0175,3249.8223333333335,256.3095555555556,39.844,4133.256,239.77416666666664,2.4328333333333334
1917-04-01,0.141,3528.0997500000003,3245.7870000000003,256.3095555555556,39.5115,4134.915,240.25725,2.40225
1917-05-01,0.13866666666666666,3524.1820000000002,3241.7516666666666,256.3095555555556,39.179,4136.574,240.74033333333333,2.3716666666666666
1917-06-01,0.13633333333333333,3520.26425,3237.7163333333333,256.3095555555556,38.8465,4138.233,241.22341666666665,2.341083333333333
1917-07-01,0.134,3516.3465,3233.681,256.3095555555556,38.513999999999996,4139.892,241.7065,2.3105
1917-08-01,0.13166666666666665,3512.42875,3229.645666666667,256.3095555555556,38.1815,4141.5509999999995,242.18958333333333,2.279916666666667
1917-09-01,0.12933333333333333,3508.511,3225.6103333333335,256.3095555555556,37.849,4143.21,242.67266666666666,2.2493333333333334
1917-10-01,0.127,3504.59325,3221.575,256.3095555555556,37.5165,4144.869,243.15574999999998,2.21875
1917-11-01,0.12466666666666666,3500.6755000000003,3217.5396666666666,256.3095555555556,37.184,4146.527999999999,243.6388333333333,2.1881666666666666
1917-12-01,0.12233333333333332,3496.75775,3213.5043333333333,256.3095555555556,36.8515,4148.187,244.12191666666666,2.157583333333333
1918-01-01,0.12,3492.84,3209.469,256.3095555555556,36.519,4149.846,244.605,2.127
1918-02-01,0.12041666666666666,3454.15,3168.29,256.3095555555556,36.638083333333334,4147.545833333333,246.96841666666666,2.1331666666666664
1918-03-01,0.12083333333333333,3415.46,3127.111,256.3095555555556,36.75716666666666,4145.245666666666,249.33183333333332,2.139333333333333
1918-04-01,0.12125,3376.77,3085.932,256.3095555555556,36.87625,4142.9455,251.69525,2.1454999999999997
1918-05-01,0.12166666666666666,3338.08,3044.753,256.3095555555556,36.995333333333335,4140.645333333333,254.05866666666665,2.1516666666666664
1918-06-01,0.12208333333333334,3299.39,3003.574,256.3095555555556,37.11441666666666,4138.345166666666,256.4220833333333,2.157833333333333
1918-07-01,0.1225,3260.7,2962.395,256.3095555555556,37.2335,4136.045,258.7855,2.1639999999999997
1918-08-01,0.12291666666666666,3222.01,2921.216,256.3095555555556,37.352583333333335,4133.744833333333,261.14891666666665,2.170166666666667
1918-09-01,0.12333333333333334,3183.32,2880.037,256.3095555555556,37.471666666666664,4131.444666666666,263.51233333333334,2.1763333333333335
1918-10-01,0.12375,3144.63,2838.858,256.3095555555556,37.59075,4129.144499999999,265.87575,2.1825
1918-11-01,0.12416666666666666,3105.94,2797.679,256.3095555555556,37.709833333333336,4126.8443333333325,268.2391666666667,2.1886666666666668
1918-12-01,0.12458333333333334,3067.25,2756.5,256.3095555555556,37.828916666666665,4124.544166666667,270.6025833333333,2.1948333333333334
1919-01-01,0.125,3028.56,2715.321,256.3095555555556,37.948,4122.244,272.966,2.201
1919-02-01,0.127,3069.601833333333,2749.5381666666667,256.3095555555556,38.25941666666667,4133.4905,279.46500000000003,2.213166666666667
1919-03-01,0.129,3110.643666666667,2783.7553333333335,256.3095555555556,38.57083333333333,4144.737,285.964,2.2253333333333334
1919-04-01,0.131,3151.6855,2817.9725,256.3095555555556,38.88225,4155.9835,292.463,2.2375
1919-05-01,0.133,3192.7273333333333,2852.1896666666667,256.3095555555556,39.193666666666665,4167.23,298.962,2.2496666666666667
1919-06-01,0.135,3233.7691666666665,2886.4068333333335,256.3095555555556,39.50508333333333,4178.4765,305.461,2.2618333333333336
1919-07-01,0.137,3274.8109999999997,2920.624,256.3095555555556,39.816500000000005,4189.723,311.96000000000004,2.274
1919-08-01,0.13899999999999998,3315.8528333333334,2954.8411666666666,256.3095555555556,40.12791666666667,4200.9695,318.459,2.2861666666666665
1919-09-01,0.141,3356.8946666666666,2989.0583333333334,256.3095555555556,40.43933333333334,4212.216,324.958,2.2983333333333333
1919-10-01,0.143,3397.9365,3023.2755,256.3095555555556,40.750750000000004,4223.4625,331.457,2.3105
1919-11-01,0.145,3438.9783333333335,3057.492666666667,256.3095555555556,41.06216666666667,4234.709,337.956,2.3226666666666667
1919-12-01,0.147,3480.0201666666667,3091.7098333333333,256.3095555555556,41.373583333333336,4245.9555,344.455,2.334833333333333
1920-01-01,0.149,3521.062,3125.927,256.3095555555556,41.685,4257.202,350.954,2.347
1920-02-01,0.14741666666666667,3485.0955,3087.7995,256.3095555555556,41.127250000000004,4266.32125,353.72933333333333,2.292
1920-03-01,0.14583333333333331,3449.129,3049.672,256.3095555555556,40.569500000000005,4275.440500000001,356.50466666666665,2.237
1920-04-01,0.14425,3413.1625,3011.5445,256.3095555555556,40.01175,4284.55975,359.28,2.182
1920-05-01,0.14266666666666666,3377.196,2973.417,256.3095555555556,39.454,4293.679,362.05533333333335,2.127
1920-06-01,0.14108333333333334,3341.2295,2935.2895,256.3095555555556,38.89625,4302.79825,364.8306666666667,2.072
1920-07-01,0.1395,3305.263,2897.1620000000003,256.3095555555556,38.338499999999996,4311.9175,367.606,2.017
1920-08-01,0.13791666666666666,3269.2965,2859.0344999999998,256.3095555555556,37.78075,4321.03675,370.3813333333333,1.962
1920-09-01,0.13633333333333333,3233.33,2820.907,256.3095555555556,37.223,4330.156,373.15666666666664,1.907
1920-10-01,0.13475,3197.3635,2782.7795,256.3095555555556,36.66525,4339.27525,375.932,1.852
1920-11-01,0.13316666666666666,3161.397,2744.652,256.3095555555556,36.1075,4348.3945,378.70733333333334,1.7970000000000002
1920-12-01,0.13158333333333333,3125.4305,2706.5245,256.3095555555556,35.549749999999996,4357.51375,381.48266666666666,1.742
1921-01-01,0.13,3089.464,2668.397,256.3095555555556,34.992,4366.633,384.258,1.687
1921-02-01,0.13525,3101.9866666666667,2676.91975,256.3095555555556,35.41825,4371.274083333333,387.76525,1.7481666666666666
1921-03-01,0.1405,3114.5093333333334,2685.4425,256.3095555555556,35.8445,4375.915166666667,391.2725,1.8093333333333335
1921-04-01,0.14575,3127.032,2693.96525,256.3095555555556,36.27075,4380.55625,394.77975,1.8705
1921-05-01,0.151,3139.5546666666664,2702.488,256.3095555555556,36.696999999999996,4385.1973333333335,398.287,1.9316666666666666
1921-06-01,0.15625,3152.077333333333,2711.01075,256.3095555555556,37.12325,4389.8384166666665,401.79425,1.9928333333333332
1921-07-01,0.1615,3164.6,2719.5335,256.3095555555556,37.549499999999995,4394.4794999999995,405.30150000000003,2.054
1921-08-01,0.16675,3177.1226666666666,2728.05625,256.3095555555556,37.97575,4399.120583333333,408.80875000000003,2.1151666666666666
1921-09-01,0.17200000000000001,3189.6453333333334,2736.579,256.3095555555556,38.402,4403.761666666666,412.31600000000003,2.176333333333333
1921-10-01,0.17725000000000002,3202.1679999999997,2745.10175,256.3095555555556,38.82825,4408.40275,415.82325000000003,2.2375
1921-11-01,0.1825,3214.6906666666664,2753.6245,256.3095555555556,39.2545,4413.043833333333,419.33050000000003,2.2986666666666666
1921-12-01,0.18775,3227.213333333333,2762.14725,256.3095555555556,39.68075,4417.684916666667,422.83775,2.3598333333333334
1922-01-01,0.193,3239.736,2770.67,256.3095555555556,40.107,4422.326,426.345,2.421
1922-02-01,0.19425,3276.0411666666664,2801.98275,256.3095555555556,41.14191666666667,4423.272583333333,430.27683333333334,2.4454166666666666
1922-03-01,0.1955,3312.3463333333334,2833.2955,256.3095555555556,42.176833333333335,4424.219166666667,434.20866666666666,2.4698333333333333
1922-04-01,0.19675,3348.6515,2864.60825,256.3095555555556,43.21175,4425.16575,438.14050000000003,2.49425
1922-05-01,0.198,3384.9566666666665,2895.921,256.3095555555556,44.24666666666667,4426.1123333333335,442.07233333333335,2.5186666666666664
1922-06-01,0.19925,3421.2618333333335,2927.23375,256.3095555555556,45.28158333333333,4427.058916666667,446.00416666666666,2.543083333333333
1922-07-01,0.2005,3457.567,2958.5465,256.3095555555556,46.316500000000005,4428.0055,449.93600000000004,2.5675
1922-08-01,0.20174999999999998,3493.8721666666665,2989.85925,256.3095555555556,47.351416666666665,4428.952083333334,453.86783333333335,2.5919166666666666
1922-09-01,0.20299999999999999,3530.1773333333335,3021.172,256.3095555555556,48.38633333333333,4429.898666666667,457.79966666666667,2.6163333333333334
1922-10-01,0.20425,3566.4825,3052.4847499999996,256.3095555555556,49.42125,4430.84525,461.7315,2.6407499999999997
1922-11-01,0.2055,3602.7876666666666,3083.7974999999997,256.3095555555556,50.45616666666667,4431.791833333334,465.6633333333333,2.6651666666666665
1922-12-01,0.20675,3639.0928333333336,3115.1102499999997,256.3095555555556,51.491083333333336,4432.738416666667,469.59516666666667,2.689583333333333
1923-01-01,0.208,3675.398,3146.423,256.3095555555556,52.526,4433.685,473.527,2.714
1923-02-01,0.20866666666666667,3676.28975,3146.9418333333333,256.3095555555556,53.124583333333334,4436.1785,473.30075,2.714
1923-03-01,0.20933333333333332,3677.1815,3147.4606666666664,256.3095555555556,53.72316666666667,4438.6720000000005,473.0745,2.714
1923-04-01,0.21,3678.0732500000004,3147.9795,256.3095555555556,54.32175,4441.1655,472.84825,2.714
1923-05-01,0.21066666666666667,3678.965,3148.498333333333,256.3095555555556,54.92033333333334,4443.659000000001,472.622,2.714
1923-06-01,0.21133333333333332,3679.85675,3149.0171666666665,256.3095555555556,55.51891666666667,4446.1525,472.39575,2.714
1923-07-01,0.212,3680.7485,3149.536,256.3095555555556,56.11750000000001,4448.646000000001,472.16949999999997,2.714
1923-08-01,0.21266666666666667,3681.6402500000004,3150.054833333333,256.3095555555556,56.71608333333334,4451.1395,471.94325,2.714
1923-09-01,0.21333333333333332,3682.532,3150.5736666666667,256.3095555555556,57.31466666666667,4453.633,471.717,2.714
1923-10-01,0.214,3683.42375,3151.0924999999997,256.3095555555556,57.913250000000005,4456.1265,471.49075,2.714
1923-11-01,0.21466666666666667,3684.3155,3151.6113333333333,256.3095555555556,58.511833333333335,4458.62,471.2645,2.714
1923-12-01,0.21533333333333332,3685.2072500000004,3152.1301666666664,256.3095555555556,59.11041666666667,4461.1135,471.03825,2.714
1924-01-01,0.216,3686.099,3152.649,256.3095555555556,59.709,4463.607,470.812,2.714
1924-02-01,1.4004166666666666,3689.3938333333335,3152.5464166666666,256.3095555555556,60.06008333333334,4468.278583333334,472.64325,2.7445833333333334
1924-03-01,2.5848333333333335,3692.688666666667,3152.4438333333333,256.3095555555556,60.41116666666667,4472.9501666666665,474.47450000000003,2.775166666666667
1924-04-01,3.7692500000000004,3695.9835000000003,3152.34125,256.3095555555556,60.76225,4477.62175,476.30575,2.8057499999999997
1924-05-01,4.953666666666667,3699.2783333333336,3152.2386666666666,256.3095555555556,61.11333333333334,4482.293333333333,478.137,2.836333333333333
1924-06-01,6.138083333333333,3702.573166666667,3152.1360833333333,256.3095555555556,61.464416666666665,4486.964916666667,479.96825,2.8669166666666666
1924-07-01,7.322500000000001,3705.8680000000004,3152.0335,256.3095555555556,61.8155,4491.6365000000005,481.79949999999997,2.8975
1924-08-01,8.506916666666665,3709.1628333333333,3151.9309166666667,256.3095555555556,62.166583333333335,4496.308083333333,483.63075,2.9280833333333334
1924-09-01,9.691333333333333,3712.4576666666667,3151.8283333333334,256.3095555555556,62.51766666666666,4500.979666666667,485.462,2.958666666666667
1924-10-01,10.87575,3715.7525,3151.72575,256.3095555555556,62.86875,4505.65125,487.29325,2.98925
1924-11-01,12.060166666666666,3719.0473333333334,3151.6231666666667,256.3095555555556,63.219833333333334,4510.322833333334,489.1245,3.019833333333333
1924-12-01,13.244583333333333,3722.342166666667,3151.5205833333334,256.3095555555556,63.57091666666666,4514.994416666666,490.95574999999997,3.0504166666666666
1925-01-01,14.429,3725.637,3151.418,256.3095555555556,63.922,4519.666,492.787,3.081
1925-02-01,14.454916666666668,3720.108666666667,3145.612916666667,256.3095555555556,64.35716666666667,4518.617666666667,492.60875,3.0748333333333333
1925-03-01,14.480833333333333,3714.5803333333333,3139.8078333333333,256.3095555555556,64.79233333333333,4517.569333333334,492.4305,3.0686666666666667
1925-04-01,14.50675,3709.052,3134.00275,256.3095555555556,65.22749999999999,4516.521000000001,492.25225,3.0625
1925-05-01,14.532666666666668,3703.523666666667,3128.197666666667,256.3095555555556,65.66266666666667,4515.472666666667,492.074,3.0563333333333333
1925-06-01,14.558583333333333,3697.9953333333333,3122.3925833333333,256.3095555555556,66.09783333333334,4514.424333333333,491.89575,3.0501666666666667
1925-07-01,14.5845,3692.467,3116.5875,256.3095555555556,66.533,4513.376,491.7175,3.044
1925-08-01,14.610416666666667,3686.938666666667,3110.782416666667,256.3095555555556,66.96816666666666,4512.327666666667,491.53925,3.0378333333333334
1925-09-01,14.636333333333333,3681.4103333333333,3104.9773333333333,256.3095555555556,67.40333333333334,4511.279333333334,491.361,3.0316666666666667
1925-10-01,14.66225,3675.882,3099.17225,256.3095555555556,67.83850000000001,4510.231,491.18275,3.0255
1925-11-01,14.688166666666667,3670.353666666667,3093.367166666667,256.3095555555556,68.27366666666667,4509.182666666667,491.0045,3.0193333333333334
1925-12-01,14.714083333333333,3664.825333333333,3087.5620833333332,256.3095555555556,68.70883333333333,4508.134333333333,490.82625,3.0131666666666668
1926-01-01,14.74,3659.297,3081.757,256.3095555555556,69.144,4507.086,490.648,3.007
1926-02-01,14.799,3687.168416666667,3105.072166666667,256.3095555555556,69.71675,4508.1241666666665,494.57866666666666,3.000916666666667
1926-03-01,14.858,3715.0398333333333,3128.3873333333336,256.3095555555556,70.2895,4509.162333333334,498.50933333333336,2.9948333333333332
1926-04-01,14.917,3742.91125,3151.7025000000003,256.3095555555556,70.86225,4510.2005,502.44000000000005,2.98875
1926-05-01,14.976,3770.7826666666665,3175.0176666666666,256.3095555555556,71.435,4511.238666666667,506.3706666666667,2.982666666666667
1926-06-01,15.035,3798.6540833333333,3198.3328333333334,256.3095555555556,72.00775,4512.276833333333,510.30133333333333,2.9765833333333336
1926-07-01,15.094000000000001,3826.5254999999997,3221.648,256.3095555555556,72.5805,4513.3150000000005,514.232,2.9705000000000004
1926-08-01,15.153,3854.3969166666666,3244.963166666667,256.3095555555556,73.15325,4514.353166666667,518.1626666666667,2.9644166666666667
1926-09-01,15.212,3882.2683333333334,3268.2783333333336,256.3095555555556,73.726,4515.391333333333,522.0933333333334,2.9583333333333335
1926-10-01,15.271,3910.13975,3291.5935,256.3095555555556,74.29875,4516.4295,526.024,2.9522500000000003
1926-11-01,15.33,3938.0111666666667,3314.9086666666667,256.3095555555556,74.8715,4517.467666666666,529.9546666666668,2.9461666666666666
1926-12-01,15.389000000000001,3965.882583333333,3338.2238333333335,256.3095555555556,75.44425,4518.505833333334,533.8853333333334,2.9400833333333334
1927-01-01,15.448,3993.754,3361.539,256.3095555555556,76.017,4519.544,537.816,2.934
1927-02-01,17.128666666666668,3992.2804166666665,3356.8573333333334,256.3095555555556,76.5675,4520.999416666667,538.7929166666667,2.934
1927-03-01,18.809333333333335,3990.806833333333,3352.175666666667,256.3095555555556,77.118,4522.454833333333,539.7698333333334,2.934
1927-04-01,20.490000000000002,3989.3332499999997,3347.494,256.3095555555556,77.6685,4523.91025,540.74675,2.934
1927-05-01,22.170666666666666,3987.8596666666667,3342.8123333333333,256.3095555555556,78.219,4525.365666666667,541.7236666666666,2.934
1927-06-01,23.851333333333333,3986.3860833333333,3338.130666666667,256.3095555555556,78.7695,4526.821083333333,542.7005833333334,2.934
1927-07-01,25.532,3984.9125,3333.449,256.3095555555556,79.32,4528.2765,543.6775,2.934
1927-08-01,27.212666666666664,3983.4389166666665,3328.767333333333,256.3095555555556,79.8705,4529.731916666667,544.6544166666666,2.934
1927-09-01,28.89333333333333,3981.965333333333,3324.085666666667,256.3095555555556,80.421,4531.187333333333,545.6313333333334,2.934
1927-10-01,30.573999999999998,3980.49175,3319.404,256.3095555555556,80.9715,4532.64275,546.60825,2.934
1927-11-01,32.254666666666665,3979.0181666666667,3314.722333333333,256.3095555555556,81.522,4534.098166666667,547.5851666666666,2.934
1927-12-01,33.93533333333333,3977.5445833333333,3310.0406666666668,256.3095555555556,82.0725,4535.553583333333,548.5620833333334,2.934
1928-01-01,35.616,3976.071,3305.359,256.3095555555556,82.623,4537.009,549.539,2.934
1928-02-01,35.72075,4000.369833333333,3323.4333333333334,256.3095555555556,84.31225,4537.517916666667,553.9755833333334,2.927916666666667
1928-03-01,35.8255,4024.6686666666665,3341.5076666666664,256.3095555555556,86.00150000000001,4538.026833333333,558.4121666666666,2.9218333333333337
1928-04-01,35.93025,4048.9674999999997,3359.582,256.3095555555556,87.69075000000001,4538.53575,562.84875,2.91575
1928-05-01,36.035,4073.2663333333335,3377.6563333333334,256.3095555555556,89.38000000000001,4539.044666666667,567.2853333333334,2.909666666666667
1928-06-01,36.13975,4097.565166666666,3395.730666666667,256.3095555555556,91.06925000000001,4539.553583333333,571.7219166666666,2.9035833333333336
1928-07-01,36.2445,4121.864,3413.8050000000003,256.3095555555556,92.7585,4540.0625,576.1585,2.8975
1928-08-01,36.34925,4146.162833333334,3431.8793333333333,256.3095555555556,94.44775000000001,4540.571416666667,580.5950833333334,2.8914166666666667
1928-09-01,36.454,4170.461666666667,3449.953666666667,256.3095555555556,96.137,4541.080333333333,585.0316666666666,2.8853333333333335
1928-10-01,36.558749999999996,4194.7605,3468.0280000000002,256.3095555555556,97.82625,4541.58925,589.46825,2.8792500000000003
1928-11-01,36.6635,4219.059333333334,3486.1023333333333,256.3095555555556,99.5155,4542.098166666667,593.9048333333334,2.873166666666667
1928-12-01,36.768249999999995,4243.358166666667,3504.1766666666667,256.3095555555556,101.20475,4542.607083333333,598.3414166666666,2.8670833333333334
1929-01-01,36.873,4267.657,3522.251,256.3095555555556,102.894,4543.116,602.778,2.861
1929-02-01,36.763666666666666,4239.913083333334,3496.5695,256.3095555555556,103.00483333333334,4545.059916666667,600.763,2.8120833333333337
1929-03-01,36.654333333333334,4212.169166666667,3470.888,256.3095555555556,103.11566666666667,4547.003833333333,598.748,2.7631666666666668
1929-04-01,36.545,4184.42525,3445.2065000000002,256.3095555555556,103.2265,4548.94775,596.733,2.7142500000000003
1929-05-01,36.43566666666666,4156.681333333334,3419.525,256.3095555555556,103.33733333333333,4550.891666666666,594.718,2.6653333333333333
1929-06-01,36.32633333333333,4128.937416666667,3393.8435,256.3095555555556,103.44816666666667,4552.8355833333335,592.703,2.616416666666667
1929-07-01,36.217,4101.1935,3368.1620000000003,256.3095555555556,103.559,4554.779500000001,590.688,2.5675
1929-08-01,36.10766666666667,4073.4495833333335,3342.4805,256.3095555555556,103.66983333333334,4556.723416666667,588.673,2.5185833333333334
1929-09-01,35.998333333333335,4045.7056666666667,3316.799,256.3095555555556,103.78066666666668,4558.667333333334,586.658,2.469666666666667
1929-10-01,35.888999999999996,4017.96175,3291.1175,256.3095555555556,103.89150000000001,4560.61125,584.643,2.42075
1929-11-01,35.779666666666664,3990.217833333333,3265.4359999999997,256.3095555555556,104.00233333333334,4562.555166666667,582.6279999999999,2.3718333333333335
1929-12-01,35.67033333333333,3962.473916666667,3239.7545,256.3095555555556,104.11316666666667,4564.499083333333,580.6129999999999,2.3229166666666665
1930-01-01,35.561,3934.73,3214.073,256.3095555555556,104.224,4566.443,578.598,2.274
1930-02-01,35.17516666666667,3899.9141666666665,3182.1119166666667,256.3095555555556,103.27925,4571.562416666667,577.1105833333334,2.2373333333333334
1930-03-01,34.78933333333333,3865.0983333333334,3150.150833333333,256.3095555555556,102.3345,4576.681833333334,575.6231666666666,2.2006666666666668
1930-04-01,34.4035,3830.2825000000003,3118.18975,256.3095555555556,101.38975,4581.80125,574.1357499999999,2.164
1930-05-01,34.01766666666667,3795.4666666666667,3086.2286666666664,256.3095555555556,100.44500000000001,4586.920666666667,572.6483333333333,2.1273333333333335
1930-06-01,33.63183333333333,3760.650833333333,3054.2675833333333,256.3095555555556,99.50025000000001,4592.040083333333,571.1609166666667,2.090666666666667
1930-07-01,33.246,3725.835,3022.3064999999997,256.3095555555556,98.5555,4597.1595,569.6735,2.0540000000000003
1930-08-01,32.860166666666665,3691.019166666667,2990.3454166666666,256.3095555555556,97.61075,4602.278916666667,568.1860833333333,2.017333333333333
1930-09-01,32.474333333333334,3656.2033333333334,2958.3843333333334,256.3095555555556,96.666,4607.3983333333335,566.6986666666667,1.9806666666666668
